timestamp,T_entrada_C,T_saida_C,vazao_fluido_kg_h
2026-08-22 07:11:30,121.7407,86.4173,835.0101
2026-08-22 07:12:00,121.3664,85.9551,823.8020
2026-08-22 07:12:30,122.2073,85.6306,840.1228
2026-08-22 07:13:00,121.7774,85.7170,837.4562
2026-08-22 07:13:30,121.3675,85.7907,824.4373
2026-08-22 07:14:00,121.9138,85.4481,828.7607
2026-08-22 07:14:30,122.4328,86.4308,849.4895
2026-08-22 07:15:00,121.9848,85.6753,824.2203
2026-08-22 07:15:30,122.1460,86.2059,836.6073
2026-08-22 07:16:00,122.3557,86.4011,822.3935
2026-08-22 07:16:30,121.6624,86.2748,842.1646
2026-08-22 07:17:00,122.6951,85.7716,823.1726
2026-08-22 07:17:30,121.8539,86.8216,821.3984
2026-08-22 07:18:00,121.8429,85.7409,848.6642
2026-08-22 07:18:30,122.8732,85.7610,828.5655
2026-08-22 07:19:00,121.7854,86.4236,831.9013
2026-08-22 07:19:30,122.2547,86.4233,824.2567
2026-08-22 07:20:00,121.0525,86.0585,833.9636
2026-08-22 07:20:30,121.2350,86.2827,827.0947
2026-08-22 07:21:00,122.4480,86.7828,832.7331
2026-08-22 07:21:30,121.6355,87.4082,834.8258
2026-08-22 07:22:00,122.3220,86.6222,829.9747
2026-08-22 07:22:30,122.6743,86.5170,833.1037
2026-08-22 07:23:00,121.4296,86.8335,820.9487
2026-08-22 07:23:30,123.2200,86.4782,841.0054
2026-08-22 07:24:00,121.5305,86.3672,834.3121
2026-08-22 07:24:30,122.2080,86.5054,840.6546
2026-08-22 07:25:00,122.5903,86.3114,832.5256
2026-08-22 07:25:30,122.2111,86.1343,829.9687
2026-08-22 07:26:00,122.3861,86.5666,822.4909
2026-08-22 07:26:30,121.7336,86.2615,824.9492
2026-08-22 07:27:00,121.8896,86.8723,832.5115
2026-08-22 07:27:30,122.2636,86.2439,820.6342
2026-08-22 07:28:00,122.4236,86.0468,822.3057
2026-08-22 07:28:30,121.4475,86.1042,826.8399
2026-08-22 07:29:00,122.3671,86.3747,822.0013
2026-08-22 07:29:30,121.8511,86.3456,824.7796
2026-08-22 07:30:00,121.7708,86.6372,828.6223
2026-08-22 07:30:30,122.7732,86.3120,828.5521
2026-08-22 07:31:00,122.0433,87.0132,841.4559
2026-08-22 07:31:30,122.1369,86.4873,818.1594
2026-08-22 07:32:00,122.4081,86.4304,820.6726
2026-08-22 07:32:30,122.4693,86.4988,809.7296
2026-08-22 07:33:00,122.1603,86.6084,828.9033
2026-08-22 07:33:30,122.1842,86.3731,827.7732
2026-08-22 07:34:00,121.8038,87.1321,822.4651
2026-08-22 07:34:30,122.3007,85.9892,831.2432
2026-08-22 07:35:00,122.3665,86.7020,824.8640
2026-08-22 07:35:30,122.7236,86.4742,833.8325
2026-08-22 07:36:00,122.8122,85.5439,825.6732
2026-08-22 07:36:30,121.9159,86.0028,817.7924
2026-08-22 07:37:00,122.7696,86.3483,817.4058
2026-08-22 07:37:30,121.7286,86.8749,833.5092
2026-08-22 07:38:00,122.3975,86.0374,814.5378
2026-08-22 07:38:30,122.8636,85.6394,826.5231
2026-08-22 07:39:00,122.9358,85.9704,827.1737
2026-08-22 07:39:30,122.5599,86.2718,830.2047
2026-08-22 07:40:00,122.8774,86.2630,822.6787
2026-08-22 07:40:30,122.5124,86.6983,836.6655
2026-08-22 07:41:00,122.0748,87.0428,830.3260
2026-08-22 07:41:30,122.9386,87.0046,811.4807
2026-08-22 07:42:00,121.1523,87.2238,828.9589
2026-08-22 07:42:30,122.6158,86.1522,823.5290
2026-08-22 07:43:00,122.1341,86.0519,824.6141
2026-08-22 07:43:30,122.3672,86.9053,843.1640
2026-08-22 07:44:00,123.5334,86.4039,822.4613
2026-08-22 07:44:30,122.6959,86.3539,826.1303
2026-08-22 07:45:00,122.0832,86.3969,827.3601
2026-08-22 07:45:30,121.4886,87.2047,832.6672
2026-08-22 07:46:00,121.9909,86.5844,834.3281
2026-08-22 07:46:30,122.8747,86.3594,814.9971
2026-08-22 07:47:00,122.1756,85.8522,822.3524
2026-08-22 07:47:30,122.3584,87.2211,831.5804
2026-08-22 07:48:00,122.2806,86.2419,828.0775
2026-08-22 07:48:30,121.9665,86.7357,830.9693
2026-08-22 07:49:00,123.3487,86.6096,823.7785
2026-08-22 07:49:30,122.5578,87.0746,847.7101
2026-08-22 07:50:00,122.6727,86.4156,834.0284
2026-08-22 07:50:30,123.3819,87.3659,833.5884
2026-08-22 07:51:00,122.3846,86.6557,828.3786
2026-08-22 07:51:30,122.2525,86.2491,820.3453
2026-08-22 07:52:00,122.5168,86.5270,828.3738
2026-08-22 07:52:30,121.8173,86.4861,833.8385
2026-08-22 07:53:00,122.6117,86.3800,841.8891
2026-08-22 07:53:30,122.4830,87.7793,833.7893
2026-08-22 07:54:00,122.4105,86.8014,826.1293
2026-08-22 07:54:30,123.0638,86.3910,814.3565
2026-08-22 07:55:00,122.6298,87.0600,831.2852
2026-08-22 07:55:30,122.6974,87.1929,825.5652
2026-08-22 07:56:00,122.7241,86.6518,822.7135
2026-08-22 07:56:30,122.7652,86.5327,847.5591
2026-08-22 07:57:00,122.4333,87.1016,820.2663
2026-08-22 07:57:30,121.7922,87.3742,821.8296
2026-08-22 07:58:00,122.1512,86.7068,834.5094
2026-08-22 07:58:30,122.4296,86.4789,819.3825
2026-08-22 07:59:00,122.9193,86.9550,822.2909
2026-08-22 07:59:30,122.7948,87.2685,837.5537
2026-08-22 08:00:00,123.2698,86.6396,805.4292
2026-08-22 08:00:30,122.6344,86.9808,838.8929
2026-08-22 08:01:00,123.9241,86.8122,830.6099
2026-08-22 08:01:30,123.2280,87.1014,835.8826
2026-08-22 08:02:00,122.2721,86.7950,825.9516
2026-08-22 08:02:30,122.5637,86.5820,820.8467
2026-08-22 08:03:00,122.3968,86.8828,831.0239
2026-08-22 08:03:30,122.9812,86.9549,823.1667
2026-08-22 08:04:00,122.9356,85.8670,831.4351
2026-08-22 08:04:30,123.0009,86.1324,833.6658
2026-08-22 08:05:00,121.6632,86.4103,816.0137
2026-08-22 08:05:30,122.2840,86.2164,821.9524
2026-08-22 08:06:00,122.1853,86.9171,820.5114
2026-08-22 08:06:30,122.7261,86.6501,824.9186
2026-08-22 08:07:00,122.1726,86.8578,824.8977
2026-08-22 08:07:30,122.3827,87.1139,804.1308
2026-08-22 08:08:00,122.0702,86.2883,823.8133
2026-08-22 08:08:30,122.7816,87.0712,812.4754
2026-08-22 08:09:00,123.6147,86.9506,836.6800
2026-08-22 08:09:30,123.0923,87.4681,826.8207
2026-08-22 08:10:00,123.2332,86.0412,820.7334
2026-08-22 08:10:30,123.7395,86.6211,824.4532
2026-08-22 08:11:00,123.1393,86.4199,830.5498
2026-08-22 08:11:30,122.9820,86.3065,828.4009
2026-08-22 08:12:00,121.8656,86.2951,800.2809
2026-08-22 08:12:30,123.2392,86.3494,829.4428
2026-08-22 08:13:00,122.5067,86.6657,818.3934
2026-08-22 08:13:30,122.9621,86.5427,824.5124
2026-08-22 08:14:00,123.1472,86.4861,818.6605
2026-08-22 08:14:30,122.6707,87.2014,832.3879
2026-08-22 08:15:00,122.8234,87.6697,839.9479
2026-08-22 08:15:30,121.9800,87.3277,818.1031
2026-08-22 08:16:00,122.2101,86.4052,820.9606
2026-08-22 08:16:30,122.7924,86.2655,821.5072
2026-08-22 08:17:00,121.7931,87.3057,811.3968
2026-08-22 08:17:30,123.6234,87.6362,833.1358
2026-08-22 08:18:00,122.7222,86.3317,825.5697
2026-08-22 08:18:30,122.9729,86.8476,822.6079
2026-08-22 08:19:00,122.0484,86.6462,823.3861
2026-08-22 08:19:30,122.4507,86.8141,807.6867
2026-08-22 08:20:00,122.6490,87.2068,827.6890
2026-08-22 08:20:30,121.8131,87.1411,831.8993
2026-08-22 08:21:00,122.9895,86.7421,809.3076
2026-08-22 08:21:30,123.4221,86.8765,818.0650
2026-08-22 08:22:00,122.8226,87.0367,826.7199
2026-08-22 08:22:30,122.8826,87.0145,811.5512
2026-08-22 08:23:00,122.7377,86.8875,825.0491
2026-08-22 08:23:30,122.4281,86.2736,818.3765
2026-08-22 08:24:00,122.8636,87.1344,817.5912
2026-08-22 08:24:30,122.9069,86.9394,824.1242
2026-08-22 08:25:00,123.1302,86.6496,814.9046
2026-08-22 08:25:30,122.4420,86.9585,819.9124
2026-08-22 08:26:00,122.8542,87.1052,821.2544
2026-08-22 08:26:30,122.5958,86.9908,817.6908
2026-08-22 08:27:00,122.7032,87.5796,830.7088
2026-08-22 08:27:30,123.0312,85.9449,815.9793
2026-08-22 08:28:00,121.7660,87.2241,806.7026
2026-08-22 08:28:30,123.3851,86.9965,812.3256
2026-08-22 08:29:00,123.0359,85.9855,818.0919
2026-08-22 08:29:30,123.5452,86.7003,814.1246
2026-08-22 08:30:00,121.7190,87.2977,825.1650
2026-08-22 08:30:30,123.3231,86.3939,813.5418
2026-08-22 08:31:00,122.3970,86.3845,806.1527
2026-08-22 08:31:30,123.3245,86.3552,796.1540
2026-08-22 08:32:00,123.3084,86.7438,813.9055
2026-08-22 08:32:30,123.8134,86.8967,812.5999
2026-08-22 08:33:00,123.1118,87.1899,816.3275
2026-08-22 08:33:30,121.8855,86.7515,819.8840
2026-08-22 08:34:00,122.6636,86.7387,817.0232
2026-08-22 08:34:30,123.1286,86.9658,786.4045
2026-08-22 08:35:00,122.9599,87.1236,810.6804
2026-08-22 08:35:30,122.3788,87.0351,816.4510
2026-08-22 08:36:00,123.2742,86.9101,810.7955
2026-08-22 08:36:30,124.2084,86.7940,821.3643
2026-08-22 08:37:00,122.9860,86.2824,809.7887
2026-08-22 08:37:30,123.4855,86.7357,816.9858
2026-08-22 08:38:00,123.1025,87.2702,805.0904
2026-08-22 08:38:30,122.5162,86.5618,814.3821
2026-08-22 08:39:00,122.2655,86.4144,803.9122
2026-08-22 08:39:30,123.0600,86.2949,797.7726
2026-08-22 08:40:00,123.0592,87.2752,823.1622
2026-08-22 08:40:30,122.7650,86.9595,798.4705
2026-08-22 08:41:00,122.9761,86.7426,813.4350
2026-08-22 08:41:30,122.4267,87.0553,805.2759
2026-08-22 08:42:00,122.9237,87.0897,816.3406
2026-08-22 08:42:30,122.9730,86.9919,806.7018
2026-08-22 08:43:00,122.6220,86.3860,804.0518
2026-08-22 08:43:30,122.3998,85.6924,815.3261
2026-08-22 08:44:00,122.3203,86.8103,804.2453
2026-08-22 08:44:30,124.0153,87.2582,811.6105
2026-08-22 08:45:00,122.4000,86.9569,825.0469
2026-08-22 08:45:30,123.0470,87.0412,804.3739
2026-08-22 08:46:00,123.3749,86.4604,779.4328
2026-08-22 08:46:30,123.5415,87.0875,819.8211
2026-08-22 08:47:00,123.9988,87.4275,800.2277
2026-08-22 08:47:30,122.3104,86.7406,810.7538
2026-08-22 08:48:00,122.9450,87.6031,800.5700
2026-08-22 08:48:30,122.4951,86.6275,807.2211
2026-08-22 08:49:00,123.1024,87.1174,815.2850
2026-08-22 08:49:30,122.5644,87.2949,806.6814
2026-08-22 08:50:00,123.0142,87.3421,793.2743
2026-08-22 08:50:30,122.4825,87.2060,802.3317
2026-08-22 08:51:00,122.3885,87.6564,795.2446
2026-08-22 08:51:30,122.5084,87.3198,818.6781
2026-08-22 08:52:00,122.3913,86.8338,800.4407
2026-08-22 08:52:30,123.1563,86.5841,795.1846
2026-08-22 08:53:00,122.8160,86.2871,801.6143
2026-08-22 08:53:30,123.0580,87.1225,814.2361
2026-08-22 08:54:00,122.2129,87.3219,798.8765
2026-08-22 08:54:30,123.0843,86.7105,807.7421
2026-08-22 08:55:00,122.7899,87.0685,803.4579
2026-08-22 08:55:30,123.6423,87.0497,788.5085
2026-08-22 08:56:00,123.9903,86.4697,799.5488
2026-08-22 08:56:30,123.2135,87.1887,798.0516
2026-08-22 08:57:00,123.3675,87.2328,807.1373
2026-08-22 08:57:30,122.8425,87.6646,796.8803
2026-08-22 08:58:00,123.1534,85.8596,814.6126
2026-08-22 08:58:30,122.8190,86.7859,803.9485
2026-08-22 08:59:00,123.0483,86.6403,802.5227
2026-08-22 08:59:30,122.8291,86.6614,805.3459
2026-08-22 09:00:00,123.1416,86.6635,798.7427
2026-08-22 09:00:30,123.2294,86.8520,786.2658
2026-08-22 09:01:00,123.0530,86.7304,793.7520
2026-08-22 09:01:30,123.1081,87.1104,792.3815
2026-08-22 09:02:00,123.8736,86.9849,798.6926
2026-08-22 09:02:30,122.9624,87.2393,790.4123
2026-08-22 09:03:00,123.3848,87.1351,799.5608
2026-08-22 09:03:30,122.8999,86.6414,807.0299
2026-08-22 09:04:00,123.3820,87.1200,791.2086
2026-08-22 09:04:30,123.4781,87.4217,788.1469
2026-08-22 09:05:00,123.5099,86.8324,789.8146
2026-08-22 09:05:30,123.4116,87.1138,798.2436
2026-08-22 09:06:00,123.5953,87.2220,798.1769
2026-08-22 09:06:30,122.5327,86.6626,805.4243
2026-08-22 09:07:00,122.4782,86.9612,793.0808
2026-08-22 09:07:30,123.6384,86.8339,792.1986
2026-08-22 09:08:00,122.5421,86.8820,786.7388
2026-08-22 09:08:30,123.0919,87.3856,795.0295
2026-08-22 09:09:00,123.5999,86.7349,785.1707
2026-08-22 09:09:30,122.8874,87.7664,785.2181
2026-08-22 09:10:00,122.7390,87.1382,787.6896
2026-08-22 09:10:30,122.4233,86.9663,794.7206
2026-08-22 09:11:00,123.1563,86.4711,782.4672
2026-08-22 09:11:30,123.0674,86.8653,797.9624
2026-08-22 09:12:00,123.7872,86.9290,794.5952
2026-08-22 09:12:30,123.2060,87.1413,788.4389
2026-08-22 09:13:00,123.7368,86.7686,793.1523
2026-08-22 09:13:30,123.5531,87.3906,777.0883
2026-08-22 09:14:00,123.4067,87.3795,795.3555
2026-08-22 09:14:30,122.5542,87.2042,786.4574
2026-08-22 09:15:00,123.7139,86.7584,778.7999
2026-08-22 09:15:30,122.6185,86.9297,775.7813
2026-08-22 09:16:00,122.8341,86.3146,792.5127
2026-08-22 09:16:30,122.6623,86.5693,792.1551
2026-08-22 09:17:00,123.1226,87.3758,787.6474
2026-08-22 09:17:30,122.6127,86.7971,788.1563
2026-08-22 09:18:00,122.1605,86.9647,781.2783
2026-08-22 09:18:30,124.4226,86.8813,794.3881
2026-08-22 09:19:00,122.3242,86.8774,806.9542
2026-08-22 09:19:30,123.6434,86.2486,773.6333
2026-08-22 09:20:00,123.4970,86.3568,800.2096
2026-08-22 09:20:30,123.2703,87.2819,790.8745
2026-08-22 09:21:00,122.8680,87.1728,791.7861
2026-08-22 09:21:30,122.2931,86.9612,794.1171
2026-08-22 09:22:00,123.0793,86.8420,796.8495
2026-08-22 09:22:30,123.5835,86.9169,787.0806
2026-08-22 09:23:00,123.2958,86.5714,793.9896
2026-08-22 09:23:30,123.0116,86.8401,784.8720
2026-08-22 09:24:00,123.7818,86.4703,794.7047
2026-08-22 09:24:30,123.3521,87.2899,781.2968
2026-08-22 09:25:00,122.8686,87.0485,787.4038
2026-08-22 09:25:30,123.3276,86.7132,791.5054
2026-08-22 09:26:00,122.9161,86.7793,783.6976
2026-08-22 09:26:30,122.2298,86.8233,784.6918
2026-08-22 09:27:00,124.1089,86.5958,813.4291
2026-08-22 09:27:30,123.2403,87.1278,781.1695
2026-08-22 09:28:00,121.6291,86.9998,785.0421
2026-08-22 09:28:30,123.4065,86.7139,784.6565
2026-08-22 09:29:00,123.6017,87.0021,777.9338
2026-08-22 09:29:30,123.3578,87.7155,777.3124
2026-08-22 09:30:00,123.6007,86.9497,781.7738
2026-08-22 09:30:30,123.2145,86.3509,792.2237
2026-08-22 09:31:00,122.5863,86.2537,784.9101
2026-08-22 09:31:30,123.1395,86.7275,780.6024
2026-08-22 09:32:00,123.6525,86.9074,790.3900
2026-08-22 09:32:30,123.5594,86.6711,780.0514
2026-08-22 09:33:00,122.3595,86.7408,779.5445
2026-08-22 09:33:30,123.6301,86.5641,776.0352
2026-08-22 09:34:00,122.7080,86.5255,781.0057
2026-08-22 09:34:30,122.8199,87.2511,780.9798
2026-08-22 09:35:00,122.9155,87.0020,770.2979
2026-08-22 09:35:30,123.9079,87.0565,797.4557
2026-08-22 09:36:00,122.1606,87.3276,771.1915
2026-08-22 09:36:30,122.6892,86.8906,789.8016
2026-08-22 09:37:00,123.2193,86.9397,772.0877
2026-08-22 09:37:30,122.9346,86.3449,781.5981
2026-08-22 09:38:00,122.9207,87.5608,775.9567
2026-08-22 09:38:30,123.4219,86.9827,781.9266
2026-08-22 09:39:00,122.1947,86.9005,781.4749
2026-08-22 09:39:30,122.6178,86.3800,777.9341
2026-08-22 09:40:00,124.2889,86.6396,782.2525
2026-08-22 09:40:30,122.4082,86.6923,788.3469
2026-08-22 09:41:00,122.9904,87.1723,775.9486
2026-08-22 09:41:30,122.6837,87.0876,781.6423
2026-08-22 09:42:00,121.9468,86.6161,777.2627
2026-08-22 09:42:30,122.3695,87.0743,776.8603
2026-08-22 09:43:00,122.3728,87.0205,787.6383
2026-08-22 09:43:30,123.3424,86.2026,786.4223
2026-08-22 09:44:00,122.4151,86.5849,782.0822
2026-08-22 09:44:30,123.4682,87.4583,782.0235
2026-08-22 09:45:00,122.4821,86.8503,779.8972
2026-08-22 09:45:30,123.0855,87.4821,781.6330
2026-08-22 09:46:00,122.9986,87.1085,775.0817
2026-08-22 09:46:30,122.8371,86.7167,773.0832
2026-08-22 09:47:00,123.2460,86.8864,775.0535
2026-08-22 09:47:30,122.9047,87.2371,782.7330
2026-08-22 09:48:00,123.1809,86.6809,794.0603
2026-08-22 09:48:30,122.0178,87.3227,788.6575
2026-08-22 09:49:00,122.1730,87.3641,778.8964
2026-08-22 09:49:30,122.4718,87.4122,785.5375
2026-08-22 09:50:00,122.2000,86.3503,780.1549
2026-08-22 09:50:30,122.9120,86.9789,793.8395
2026-08-22 09:51:00,122.7729,86.7938,784.0103
2026-08-22 09:51:30,123.5527,86.5629,775.5770
2026-08-22 09:52:00,123.1305,87.3944,786.4332
2026-08-22 09:52:30,122.4401,86.4396,785.3196
2026-08-22 09:53:00,122.8157,86.6070,794.2323
2026-08-22 09:53:30,123.1658,86.7088,780.4326
2026-08-22 09:54:00,123.0795,86.5998,776.3515
2026-08-22 09:54:30,122.7955,86.9470,771.7234
2026-08-22 09:55:00,122.2545,86.4769,775.6390
2026-08-22 09:55:30,122.7118,86.6345,777.1343
2026-08-22 09:56:00,122.1883,86.6762,765.1097
2026-08-22 09:56:30,123.0808,85.4852,765.0941
2026-08-22 09:57:00,123.0863,87.4696,767.9719
2026-08-22 09:57:30,122.3891,87.1258,764.7183
2026-08-22 09:58:00,122.7736,86.2122,776.0926
2026-08-22 09:58:30,122.7808,86.7907,780.1075
2026-08-22 09:59:00,122.7133,86.5994,759.7267
2026-08-22 09:59:30,122.2588,87.2090,780.0336
2026-08-22 10:00:00,122.2858,86.9286,772.2598
2026-08-22 10:00:30,122.9983,86.1508,770.5823
2026-08-22 10:01:00,122.8386,86.5407,793.7446
2026-08-22 10:01:30,122.9651,86.9216,782.3690
2026-08-22 10:02:00,122.6849,86.3708,778.1145
2026-08-22 10:02:30,121.8923,86.5843,776.5019
2026-08-22 10:03:00,122.6606,86.8467,782.6263
2026-08-22 10:03:30,122.5663,85.9543,769.9962
2026-08-22 10:04:00,122.2615,87.1226,764.7055
2026-08-22 10:04:30,121.6545,87.1698,767.5724
2026-08-22 10:05:00,121.8558,85.9758,771.4026
2026-08-22 10:05:30,122.1360,86.7116,765.4412
2026-08-22 10:06:00,122.5238,86.0175,770.9527
2026-08-22 10:06:30,122.9343,87.0325,778.4416
2026-08-22 10:07:00,123.2693,86.4535,784.6846
2026-08-22 10:07:30,122.2785,86.3397,774.0009
2026-08-22 10:08:00,122.8007,86.9250,757.2172
2026-08-22 10:08:30,122.6533,85.9818,757.3195
2026-08-22 10:09:00,123.0628,86.2040,769.0888
2026-08-22 10:09:30,123.2307,86.9059,767.7579
2026-08-22 10:10:00,123.1496,87.5043,762.3335
2026-08-22 10:10:30,122.8653,87.3516,772.3316
2026-08-22 10:11:00,122.4245,87.0602,764.6660
2026-08-22 10:11:30,122.5238,86.7802,759.7473
2026-08-22 10:12:00,122.4889,86.0016,780.3953
2026-08-22 10:12:30,122.2805,86.5541,767.6319
2026-08-22 10:13:00,121.8646,86.0954,782.2515
2026-08-22 10:13:30,121.4092,86.8700,769.0631
2026-08-22 10:14:00,121.6090,87.1844,772.1956
2026-08-22 10:14:30,122.2719,86.3049,772.7316
2026-08-22 10:15:00,122.3867,86.7911,771.1238
2026-08-22 10:15:30,122.5981,86.6166,771.4150
2026-08-22 10:16:00,122.4179,86.3966,766.8252
2026-08-22 10:16:30,122.7436,87.9085,769.6683
2026-08-22 10:17:00,122.2887,86.0430,775.3847
2026-08-22 10:17:30,122.8526,86.0319,774.5863
2026-08-22 10:18:00,122.6421,86.3971,773.4440
2026-08-22 10:18:30,122.0183,87.1214,773.8151
2026-08-22 10:19:00,122.9448,87.0046,770.8236
2026-08-22 10:19:30,122.1732,86.5989,758.4027
2026-08-22 10:20:00,122.2583,87.2784,767.4033
2026-08-22 10:20:30,122.2950,86.5168,785.7812
2026-08-22 10:21:00,122.5986,86.7252,773.4704
2026-08-22 10:21:30,123.1492,86.4333,779.8189
2026-08-22 10:22:00,121.8571,86.3104,772.9963
2026-08-22 10:22:30,122.7805,86.4418,781.2828
2026-08-22 10:23:00,123.1026,86.0395,757.4118
2026-08-22 10:23:30,122.9235,86.2717,766.0378
2026-08-22 10:24:00,121.8945,86.2462,784.2274
2026-08-22 10:24:30,122.8319,86.2063,778.3706
2026-08-22 10:25:00,122.3548,86.4833,764.1394
2026-08-22 10:25:30,121.6069,86.2713,777.6037
2026-08-22 10:26:00,121.6631,86.4380,776.6103
2026-08-22 10:26:30,121.5192,86.2726,760.5988
2026-08-22 10:27:00,122.2378,85.5768,765.4191
2026-08-22 10:27:30,122.3035,86.1525,758.8554
2026-08-22 10:28:00,122.2155,86.3592,762.3825
2026-08-22 10:28:30,121.6969,87.2001,761.3692
2026-08-22 10:29:00,121.6056,86.1974,763.9683
2026-08-22 10:29:30,122.3073,86.6805,773.5247
2026-08-22 10:30:00,122.4750,85.6317,776.2471
2026-08-22 10:30:30,122.1391,86.5343,773.4727
2026-08-22 10:31:00,121.6699,86.6189,780.7982
2026-08-22 10:31:30,121.8490,86.0882,779.6760
2026-08-22 10:32:00,122.4137,85.9863,761.4943
2026-08-22 10:32:30,121.6945,86.0103,774.1144
2026-08-22 10:33:00,122.3522,86.6086,771.7395
2026-08-22 10:33:30,121.9087,86.6408,784.8883
2026-08-22 10:34:00,121.9489,86.6888,772.8813
2026-08-22 10:34:30,122.5948,86.8541,763.7355
2026-08-22 10:35:00,122.0632,85.7358,760.3767
2026-08-22 10:35:30,121.6430,85.1415,769.3462
2026-08-22 10:36:00,121.3129,85.4095,777.6421
2026-08-22 10:36:30,121.0384,85.9568,773.5388
2026-08-22 10:37:00,122.0484,85.7855,764.8654
2026-08-22 10:37:30,121.9495,86.2562,765.9042
2026-08-22 10:38:00,122.7839,86.5151,761.2861
2026-08-22 10:38:30,122.1649,86.8706,762.3575
2026-08-22 10:39:00,122.2196,86.6775,774.9354
2026-08-22 10:39:30,121.6766,85.9377,763.4765
2026-08-22 10:40:00,121.5879,86.5990,774.5266
2026-08-22 10:40:30,122.2975,86.5464,777.3938
2026-08-22 10:41:00,121.7552,86.1946,763.4683
2026-08-22 10:41:30,121.4631,85.5403,763.3111
2026-08-22 10:42:00,122.5700,85.6973,773.0232
2026-08-22 10:42:30,121.7445,86.0758,755.9589
2026-08-22 10:43:00,121.4406,86.3587,768.1582
2026-08-22 10:43:30,122.8627,86.2327,781.9490
2026-08-22 10:44:00,121.5346,85.7666,764.0429
2026-08-22 10:44:30,121.6263,85.4955,785.8130
2026-08-22 10:45:00,122.5000,86.1975,778.8402
2026-08-22 10:45:30,122.8212,86.0471,765.6721
2026-08-22 10:46:00,121.8686,85.7030,755.4677
2026-08-22 10:46:30,122.6369,86.1593,756.4246
2026-08-22 10:47:00,121.7273,85.9582,773.8691
2026-08-22 10:47:30,121.3334,86.4810,762.9019
2026-08-22 10:48:00,121.2437,85.9060,773.8894
2026-08-22 10:48:30,122.4636,86.9364,769.7105
2026-08-22 10:49:00,122.0337,86.4987,773.8768
2026-08-22 10:49:30,121.8932,85.7366,776.5589
2026-08-22 10:50:00,121.3612,86.4072,771.9843
2026-08-22 10:50:30,121.5260,85.9917,782.6253
2026-08-22 10:51:00,121.9230,86.5578,773.8912
2026-08-22 10:51:30,121.1945,86.6155,773.5288
2026-08-22 10:52:00,121.0699,85.8188,766.3518
2026-08-22 10:52:30,121.4474,85.8921,768.4851
2026-08-22 10:53:00,121.7024,86.2765,781.6146
2026-08-22 10:53:30,121.5212,86.3164,766.2364
2026-08-22 10:54:00,122.4417,85.7082,784.8387
2026-08-22 10:54:30,122.4482,86.1279,777.4446
2026-08-22 10:55:00,121.7639,86.3654,774.7648
2026-08-22 10:55:30,121.1227,85.8985,769.2520
2026-08-22 10:56:00,121.8013,86.0937,783.2650
2026-08-22 10:56:30,121.3678,85.9023,779.2218
2026-08-22 10:57:00,120.1751,85.3259,774.9508
2026-08-22 10:57:30,122.4507,86.2371,769.8450
2026-08-22 10:58:00,120.9678,86.3103,749.9701
2026-08-22 10:58:30,122.5420,85.8058,772.5406
2026-08-22 10:59:00,121.5152,86.0775,767.5266
2026-08-22 10:59:30,122.1639,85.7107,775.1083
2026-08-22 11:00:00,122.2724,86.1190,779.8756
2026-08-22 11:00:30,121.9521,85.8688,769.8726
2026-08-22 11:01:00,121.6408,85.9626,768.4213
2026-08-22 11:01:30,121.5548,86.5067,777.8400
2026-08-22 11:02:00,121.5678,85.4383,788.2996
2026-08-22 11:02:30,120.7921,85.9834,764.3536
2026-08-22 11:03:00,121.0976,86.3645,799.2322
2026-08-22 11:03:30,120.4620,86.0798,769.9272
2026-08-22 11:04:00,121.2089,85.8581,786.3168
2026-08-22 11:04:30,120.6714,85.7210,779.9468
2026-08-22 11:05:00,121.6946,85.4515,767.3234
2026-08-22 11:05:30,120.2830,86.0590,772.4947
2026-08-22 11:06:00,121.2287,86.1293,764.3293
2026-08-22 11:06:30,121.4648,84.7684,767.9843
2026-08-22 11:07:00,121.4731,85.5590,767.6782
2026-08-22 11:07:30,120.5401,86.2370,773.0963
2026-08-22 11:08:00,122.0021,85.6593,765.4616
2026-08-22 11:08:30,121.2999,85.8296,770.8930
2026-08-22 11:09:00,121.0587,85.4189,776.4947
2026-08-22 11:09:30,120.7259,85.3380,789.3092
2026-08-22 11:10:00,121.1997,85.7956,767.6986
2026-08-22 11:10:30,120.4726,85.6335,773.5241
2026-08-22 11:11:00,121.2933,86.2400,771.8791
2026-08-22 11:11:30,120.3491,86.4482,769.5909
2026-08-22 11:12:00,120.9430,85.6178,785.3556
2026-08-22 11:12:30,121.0209,85.7569,773.1199
2026-08-22 11:13:00,120.8121,85.3615,761.3767
2026-08-22 11:13:30,120.8867,86.5134,771.3129
2026-08-22 11:14:00,120.8780,86.2077,782.6182
2026-08-22 11:14:30,121.1583,86.2333,774.2905
2026-08-22 11:15:00,121.6481,85.6836,779.5407
2026-08-22 11:15:30,121.8350,85.9178,791.4454
2026-08-22 11:16:00,121.6242,85.3055,778.4693
2026-08-22 11:16:30,121.8032,86.2190,759.1895
2026-08-22 11:17:00,121.6376,85.2494,775.7592
2026-08-22 11:17:30,121.0555,85.9011,766.5489
2026-08-22 11:18:00,120.9186,85.7355,764.4899
2026-08-22 11:18:30,121.9607,85.8824,773.0601
2026-08-22 11:19:00,121.0667,86.2723,783.5836
2026-08-22 11:19:30,120.4815,85.6079,772.2454
2026-08-22 11:20:00,121.2947,85.9038,778.6815
